time,pressure,pressure_reference,platen,platen_reference,edge_ux,edge_ux_reference
2.340000000000000066e-02,4.986453571668900245e-05,4.986768708359508567e-05,-4.505222652621400400e-06,-4.505321547423518385e-06,2.161444014455299990e-05,2.161345119243149787e-05
2.359999999999999945e-02,4.983211042984599933e-05,4.983502071890428701e-05,-4.506682306858700363e-06,-4.506780555054328344e-06,2.159984360174400022e-05,2.159886111612339320e-05
2.380000000000000171e-02,4.979907197722600035e-05,4.980173973945688432e-05,-4.508136509534200243e-06,-4.508234119487967299e-06,2.158530157541500139e-05,2.158432547178700873e-05
2.400000000000000050e-02,4.976542926363700136e-05,4.976785321465302926e-05,-4.509585329382900000e-06,-4.509682309329770557e-06,2.157081337717399913e-05,2.156984357336897107e-05
2.419999999999999929e-02,4.973119118344699864e-05,4.973337019200734465e-05,-4.511028833684299677e-06,-4.511125191736592876e-06,2.155637833347699903e-05,2.155541474930074280e-05
2.440000000000000155e-02,4.969636661672700070e-05,4.969829969191709326e-05,-4.512467088342599878e-06,-4.512562832457795539e-06,2.154199578692599963e-05,2.154103834208871617e-05
2.460000000000000034e-02,4.966096440016399812e-05,4.966265070273941215e-05,-4.513900157889299607e-06,-4.513995295874719788e-06,2.152766509197599906e-05,2.152671370791947537e-05
2.479999999999999913e-02,4.962499335144299672e-05,4.962643217616529974e-05,-4.515328105413100068e-06,-4.515422645038708436e-06,2.151338561645499905e-05,2.151244021627959059e-05
2.500000000000000139e-02,4.958846225456799758e-05,4.958965302287842293e-05,-4.516750992860699607e-06,-4.516844941707745971e-06,2.149915674158000032e-05,2.149821724958921862e-05
2.520000000000000018e-02,4.955137983389799769e-05,4.955232210848643836e-05,-4.518168880862199898e-06,-4.518262246381770517e-06,2.148497786234700025e-05,2.148404420284897147e-05
2.539999999999999897e-02,4.951375479027699742e-05,4.951444824971389103e-05,-4.519581828685599945e-06,-4.519674618336726243e-06,2.147084838341999978e-05,2.146992048329941251e-05
2.560000000000000123e-02,4.947559576555599840e-05,4.947604021084521801e-05,-4.520989894674299608e-06,-4.521082115657405383e-06,2.145676772370999914e-05,2.145584551009262450e-05
2.580000000000000002e-02,4.943691135475100271e-05,4.943710670040684589e-05,-4.522393135759200159e-06,-4.522484795269128954e-06,2.144273531309800023e-05,2.144181871397538540e-05
2.599999999999999881e-02,4.939771009506800024e-05,4.939765636807823095e-05,-4.523791607847300124e-06,-4.523882712968331426e-06,2.142875059229900015e-05,2.142783953698335899e-05
2.620000000000000107e-02,4.935800047326499958e-05,4.935769780182143397e-05,-4.525185365754500162e-06,-4.525275923452077274e-06,2.141481301264100035e-05,2.141390743214590051e-05
2.639999999999999986e-02,4.931779090465900084e-05,4.931723952521926838e-05,-4.526574463186300030e-06,-4.526664480346571268e-06,2.140092203799700071e-05,2.140002186320096565e-05
2.659999999999999865e-02,4.927708975417300252e-05,4.927628999501263660e-05,-4.527958952839000387e-06,-4.528048436234692119e-06,2.138707714193600079e-05,2.138618230431975375e-05
2.680000000000000090e-02,4.923590531438800234e-05,4.923485759882781197e-05,-4.529338886344200110e-06,-4.529427842682603717e-06,2.137327780708799958e-05,2.137238823984063778e-05
2.699999999999999969e-02,4.919424581407900218e-05,4.919295065308470100e-05,-4.530714314359899775e-06,-4.530802750265469353e-06,2.135952352678900125e-05,2.135863916401198480e-05
2.719999999999999848e-02,4.915211940455799775e-05,4.915057740107750062e-05,-4.532085286544300380e-06,-4.532173208592317224e-06,2.134581380450200036e-05,2.134493458074350101e-05
2.740000000000000074e-02,4.910953417988600078e-05,4.910774601121958491e-05,-4.533451851733799701e-06,-4.533539266330086847e-06,2.133214815301299851e-05,2.133127400336580308e-05
2.759999999999999953e-02,4.906649814743200329e-05,4.906446457544457796e-05,-4.534814057678400374e-06,-4.534900971226887739e-06,2.131852609373899876e-05,2.131765695439779586e-05
2.779999999999999832e-02,4.902301925113099808e-05,4.902074110775601662e-05,-4.536171951326400206e-06,-4.536258370134507621e-06,2.130494715729300034e-05,2.130408296532159874e-05
2.800000000000000058e-02,4.897910535188900307e-05,4.897658354291797985e-05,-4.537525578744899833e-06,-4.537611509030200649e-06,2.129141088261599991e-05,2.129055157636466846e-05
2.819999999999999937e-02,4.893476423806499914e-05,4.893199973528022018e-05,-4.538874985087200416e-06,-4.538960433037778533e-06,2.127791681930899862e-05,2.127706233628888792e-05
2.840000000000000163e-02,4.889000361358099999e-05,4.888699745773023481e-05,-4.540220214773900138e-06,-4.540305186448037585e-06,2.126446452254699961e-05,2.126361480218630248e-05
2.860000000000000042e-02,4.884483110726399875e-05,4.884158440076625249e-05,-4.541561311283999780e-06,-4.541645812738545406e-06,2.125105355790700087e-05,2.125020853928121580e-05
2.879999999999999921e-02,4.879925426448500066e-05,4.879576817168477306e-05,-4.542898317413400238e-06,-4.542982354592820257e-06,2.123768349666799922e-05,2.123684312073847237e-05
2.900000000000000147e-02,4.875328056720699868e-05,4.874955629387662880e-05,-4.544231275117200237e-06,-4.544314853918907333e-06,2.122435391969999973e-05,2.122351812747760161e-05
2.920000000000000026e-02,4.870691738979199845e-05,4.870295620622570632e-05,-4.545560225573899732e-06,-4.545643351867401090e-06,2.121106441447399960e-05,2.121023314799266743e-05
2.939999999999999905e-02,4.866017203768300045e-05,4.865597526260506353e-05,-4.546885209305299961e-06,-4.546967888848913598e-06,2.119781457652799892e-05,2.119698777817753557e-05
2.960000000000000131e-02,4.861305172619600264e-05,4.860862073146493962e-05,-4.548206266074600305e-06,-4.548288504551026218e-06,2.118460401017399871e-05,2.118378162115640599e-05
