gamma,p,stress_error_over_Ks,pore,solid_fraction,hessian_min
0.3749999999999999,0.05,6.318871019115116e-05,0.09587259775010448,0.9041274022498955,2.4836767047408235
0.3999999999999999,0.05,7.761134940458202e-05,0.09493053019786579,0.9050694698021342,2.483676939671711
0.42499999999999993,0.05,9.204884937565554e-05,0.09398749196076583,0.9060125080392342,2.4836771748379047
0.44999999999999984,0.05,0.00010650122507193525,0.09304348206113722,0.9069565179388628,2.4836774102396277
0.475,0.05,0.00012096849147555157,0.09209849952037363,0.9079015004796264,2.483677645877103
0.4999999999999999,0.05,0.00013545066358278422,0.09115254335892997,0.90884745664107,2.483677881750554
0.525,0.05,0.00014994775640459395,0.09020561259632043,0.9097943874036796,2.483678117860206
0.5499999999999999,0.05,0.0001644597849661442,0.08925770625111829,0.9107422937488817,2.4836783542062806
0.5749999999999998,0.05,0.000178986764307041,0.08830882334095491,0.9116911766590451,2.483678590789003
0.6,0.05,0.00019352870948129898,0.08735896288251976,0.9126410371174802,2.483678827608598
-0.6,0.07500000000000001,0.0008372081315580296,0.13645687882501745,0.8635431211749826,2.483773681016507
-0.575,0.07500000000000001,0.0008166441062459147,0.13556140235901382,0.8644385976409862,2.483774012020936
-0.5499999999999999,0.07500000000000001,0.0007960590945442108,0.13466501202436132,0.8653349879756387,2.4837743433496664
-0.525,0.07500000000000001,0.0007754530757258111,0.13376770691848439,0.8662322930815156,2.483774675002989
-0.5,0.07500000000000001,0.0007548260290445841,0.13286948613797678,0.8671305138620232,2.4837750069811984
-0.475,0.07500000000000001,0.0007341779337352979,0.13197034877860114,0.8680296512213989,2.483775339284588
-0.44999999999999996,0.07500000000000001,0.0007135087690137455,0.13107029393528824,0.8689297060647118,2.4837756719134516
-0.425,0.07500000000000001,0.0006928185140763078,0.13016932070213638,0.8698306792978636,2.4837760048680835
-0.4,0.07500000000000001,0.0006721071481005917,0.1292674281724111,0.8707325718275889,2.483776338148777
-0.375,0.07500000000000001,0.0006513746502448247,0.12836461543854383,0.8716353845614562,2.483776671755828
-0.35,0.07500000000000001,0.0006306209996481471,0.12746088159213165,0.8725391184078684,2.483777005689529
-0.325,0.07500000000000001,0.000609846175430474,0.12655622572393666,0.8734437742760633,2.4837773399501764
-0.3,0.07500000000000001,0.0005890501566925934,0.12565064692388528,0.8743493530761147,2.4837776745380644
-0.275,0.07500000000000001,0.0005682329225160882,0.12474414428106795,0.875255855718932,2.4837780094534896
-0.25,0.07500000000000001,0.0005473944519632536,0.12383671688373754,0.8761632831162625,2.483778344696746
-0.22500000000000003,0.07500000000000001,0.0005265347240772207,0.12292836381930994,0.8770716361806901,2.4837786802681294
-0.2,0.07500000000000001,0.0005056537178817879,0.12201908417436214,0.8779809158256379,2.483779016167936
-0.175,0.07500000000000001,0.00048475141238160093,0.12110887703463291,0.8788911229653671,2.483779352396463
-0.15000000000000002,0.07500000000000001,0.00046382778656197293,0.12019774148502105,0.879802258514979,2.4837796889540047
-0.125,0.07500000000000001,0.0004428828193888904,0.11928567660958544,0.8807143233904146,2.4837800258408596
-0.10000000000000003,0.07500000000000001,0.000421916489809066,0.1183726814915439,0.8816273185084561,2.4837803630573227
-0.07500000000000007,0.07500000000000001,0.00040092877674988554,0.11745875521327309,0.8825412447867269,2.4837807006036927
-0.050000000000000044,0.07500000000000001,0.0003799196591193799,0.11654389685630717,0.8834561031436928,2.483781038480266
-0.025000000000000022,0.07500000000000001,0.0003588891158062571,0.11562810550133784,0.8843718944986622,2.4837813766873396
0.0,0.07500000000000001,0.0003378371256798351,0.11471138022821326,0.8852886197717867,2.4837817152252115
0.025000000000000022,0.07500000000000001,0.0003167636675900358,0.11379372011593758,0.8862062798840624,2.4837820540941786
0.04999999999999993,0.07500000000000001,0.00029566872036742686,0.11287512424267032,0.8871248757573297,2.483782393294542
0.07499999999999996,0.07500000000000001,0.00027455226282312357,0.11195559168572566,0.8880444083142743,2.483782732826596
0.09999999999999998,0.07500000000000001,0.000253414273748821,0.11103512152157169,0.8889648784784283,2.4837830726906422
0.125,0.07500000000000001,0.00023225473191678842,0.11011371282582993,0.8898862871741701,2.4837834128869782
0.1499999999999999,0.07500000000000001,0.00021107361607983137,0.10919136467327462,0.8908086353267254,2.4837837534159024
0.17499999999999993,0.07500000000000001,0.00018987090497127028,0.10826807613783196,0.891731923862168,2.483784094277715
0.19999999999999996,0.07500000000000001,0.00016864657730493243,0.10734384629257965,0.8926561537074204,2.483784435472714
0.22499999999999998,0.07500000000000001,0.00014740061177519325,0.10641867420974616,0.8935813257902538,2.4837847770012003
0.25,0.07500000000000001,0.00012613298705684478,0.10549255896071041,0.8945074410392896,2.483785118863473
0.2749999999999999,0.07500000000000001,0.00010484368180517873,0.10456549961600003,0.895434500384,2.4837854610598327
0.29999999999999993,0.07500000000000001,8.35326746559786e-05,0.10363749524529242,0.8963625047547076,2.4837858035905787
0.32499999999999996,0.07500000000000001,6.219994422540624e-05,0.10270854491741233,0.8972914550825877,2.4837861464560125
0.35,0.07500000000000001,4.084546911002951e-05,0.10177864770033251,0.8982213522996675,2.483786489656434
0.3749999999999999,0.07500000000000001,1.9469227886926848e-05,0.10084780266117244,0.8991521973388276,2.4837868331921436
0.3999999999999999,0.07500000000000001,1.928800886531856e-06,0.099916008866198,0.900083991133802,2.4837871770634443
0.42499999999999993,0.07500000000000001,2.3348638672522486e-05,0.09898326538082047,0.9010167346191795,2.4837875212706355
0.44999999999999984,0.07500000000000001,4.479030695290192e-05,0.09804957126959601,0.901950428730404,2.48378786581402
0.475,0.07500000000000001,6.625382722924035e-05,0.09711492559622537,0.9028850744037746,2.4837882106938993
0.4999999999999999,0.07500000000000001,8.77392210225598e-05,0.0961793274235524,0.9038206725764476,2.483788555910574
0.525,0.07500000000000001,0.00010924650987389417,0.09524277581356455,0.9047572241864354,2.483788901464348
0.5499999999999999,0.07500000000000001,0.0001307757153435984,0.09430526982739129,0.9056947301726087,2.4837892473555234
0.5749999999999998,0.07500000000000001,0.00015232685901199575,0.09336680852530377,0.9066331914746962,2.483789593584403
0.6,0.07500000000000001,0.0001738999624791365,0.09242739096671415,0.9075726090332858,2.4837899401512886
-0.6,0.1,0.0012546385394371757,0.14097565779402366,0.8590243422059763,2.4838771927544117
-0.575,0.1,0.0012275035723304344,0.14008944786863897,0.859910552131361,2.4838776239780924
-0.5499999999999999,0.1,0.0012003411971384143,0.13920234281347288,0.8607976571865271,2.4838780556142726
